line,question,question_type
1519,list some examples of chi-square  ?,statistics
1520,Where can Paired T-test be applicable?,statistics
1521,applications of Paired T-test ?,statistics
1522,Main applications of Paired T-test ?,statistics
1523,what are the applications of Paired T-test ?,statistics
1524,where do we applicable Paired T-test ?,statistics
1525,tell me some applications of Paired T-test ?,statistics
1526,list out some applications of Paired T-test ?,statistics
1527,what is the applications of Paired T-test ?,statistics
1528,where is Paired T-test applicable?,statistics
1529,list me few applications of Paired T-test ?,statistics
1530,Why do we perform Paired T-test ?,statistics
1531,What are the uses Paired T-test ?,statistics
1532,Where can 2(two)sample T test be used?,statistics
1533,Uses of 2(two)sample T test ?,statistics
1534,Main Uses of 2(two)sample T test ?,statistics
1535,what are the Uses of 2(two)sample T test ?,statistics
1536,where do we use 2(two)sample T test ?,statistics
1537,tell me some uses of 2(two)sample T test ?,statistics
1538,list out some Uses of 2(two)sample T test ?,statistics
1539,what is the use of 2(two)sample T test ?,statistics
1540,where is 2(two)sample T test Uses?,statistics
1541,list me few uses of 2(two)sample T test ?,statistics
1542,what are the real time examples of 2(two)sample T test ?,statistics
1543,list some examples of 2(two)sample T test ?,statistics
1544,Why do we perform 2(two)sample T test ?,statistics
1545,What are the uses 2(two)sample T test?,statistics
1546,Where can ANOVA and ANOM  test be applicable?,statistics
1547,applications of ANOVA and ANOM  test ?,statistics
1548,Main applications of ANOVA and ANOM  test ?,statistics
1549,what are the applications of ANOVA and ANOM  test ?,statistics
1550,where do we applicable ANOVA and ANOM  test ?,statistics
1551,tell me some applications of ANOVA and ANOM  test ?,statistics
1552,list out some applications of ANOVA and ANOM  test ?,statistics
1553,what is the applications of ANOVA and ANOM  test ?,statistics
1554,where is ANOVA and ANOM  test applicable?,statistics
1555,list me few applications of ANOVA and ANOM  test ?,statistics
1556,What are types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1557,Tell me types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1558,Do you know types of  different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1559,Types of  different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1560,Different types of  different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1561,What are the different types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1562,how many types of different test that we perform if the output variable is not normal when  Y is continuous are there?,statistics
1563,What are the important types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1564,list out different types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1565,what are the various types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1566,list out various types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1567,mention some different test that we perform if the output variable is not normal when  Y is continuousmethods?,statistics
1568,say different different test that we perform if the output variable is not normal when  Y is continuousmethods?,statistics
1569,do you know the various types of different test that we perform if the output variable is not normal when  Y is continuous?,statistics
1570,What are types of different test under Normality test?,statistics
1571,Tell me types of different test under Normality test?,statistics
1572,Do you know types of  different test under Normality test?,statistics
1573,Types of  different test under Normality test?,statistics
1574,Different types of  different test under Normality test?,statistics
1575,What are the different types of different test under Normality test?,statistics
1576,how many types of different test under Normality test are there?,statistics
1577,What are the important types of different test under Normality test?,statistics
1578,list out different types of different test under Normality test?,statistics
1579,what are the various types of different test under Normality test?,statistics
1580,list out various types of different test under Normality test?,statistics
1581,mention some different test under Normality testmethods?,statistics
1582,say different different test under Normality testmethods?,statistics
1583,do you know the various types of different test under Normality test?,statistics
1584, What does one way or two way refer in ANOVA?, statistics
1585, Tell me the meaning of one way or two way in ANOVAA, statistics
1586, What does one or two signifies in ANOVA, statistics
1587, Why is one or two used as a prefix in ANOVA?, statistics
1588, What is the meaning of one or two in ANOVA?, statistics
1589, Difference between one and two that is used in ANOVA?, statistics
1590, How can we represent that correlation exists?, statistics
1591, When can we say that there is correlation, statistics
1592, How do we know that there is correlation, statistics
1593, What makes sure that correlation exists?, statistics
1594, What are the values for different correlation?, statistics
1595, What are the different values if correlation is presents?How can we judge the strength of Correlation, statistics
1596, What are the factors that shows the nature of correlation is strong?, statistics
1597, How can we say what kind of correlation is present , statistics
1598, By what can we judge the  strength of the correlation?, statistics
1599, Best way to say that the correlation is strong or weak? , statistics
1600, What are the different values if correlation is presents?, statistics
1601, When can we say that input and output variables are strongly related?, statistics
1602, When can we tell that input and output parameters are strongly related?, statistics
1603, What proves the relationship between input and output variables , statistics
1604, How the realtion between input and output parameter is proved strong, statistics
1605, Which value tells about strong relationship among parameter, statistics
1606, Tell the value for strong relationship among the variables, statistics
1607, When can we say that input and output variables are moderatly related?, statistics
1608, When can we tell that input and output parameters are moderatly related?, statistics
1609, What proves moderate relationship between input and output variables , statistics
1610, How the realtion between input and output parameter is proved moderate, statistics
1611, Which value tells about moderate relationship among parameter, statistics
1612, Tell the value for moderate relationship among the variablesWhen can we say that input(x) and output(y) variables are poorly related?, statistics
1613, When can we tell that input and output parameters are poorly related?, statistics
1614, What proves poor relationship between input and output variables , statistics
1615, How the realtion between x and y parameter is proved poor, statistics
1616, Which value tells about poor relationship among parameter, statistics
1617, Tell the value for poor relationship among the variablesWhen do we say that model is good?, statistics
1618, How can we say that the model is perfect?, statistics
1619, What proves that model is good, statistics
1620, What do we have to check to say that the model is good?, statistics
1621, Which value should be looked in to know the model is perfect?, statistics
1622, Value that should be verified to say that the mode is good?When do we say that the line is best fit?, statistics
1623, How can we say that the line is best fit for our data?, statistics
1624, What proves that our line is the best line, statistics
1625, What do we have to check to say our line is the best fit for data?, statistics
1626, Which value should be looked in so that we know taht its the best fit line?, statistics
1627, Value that should be verified to tell that we have the best fit line., statistics
1628, What is the name of the test that operate on median, statistics
1629, Name the test that operate on median?, statistics
1630, What are the different test which works on median, statistics
1631, Which tests operate on median?, statistics
1632, Test which operate on median?, statistics
